id,comment,category,replies,topic,title,date,time,political,religion,racism,find_abusive,find_abusive_reply
UgwN8GY66yiQwgFDXll4AaABAg,"Wooooooww that has to be some type of crime ! 
Woq","[('crime', 're'), ('crime', 'cds')]","['WHITE OR SHOULD I SAY TAN 😈😈 SMDH . SEEMS LIKE THEY ALL WORSHIP THE 😈 . WHOM SEEMS TO BE THERE FATHER', 'He has to put forth effort to enunciate ...', 'Shane Mcmenamin you hate yourself don ’ t you lol ?', 'Tuck the lips In🤔 jkjk']",racism ,judge orders suspect to have mouth taped during sentencing,10/28/19,15:12:09,0,0,1,0,0
Ugy2CFQYS0CFzs7kDTl4AaABAg,"https://www.continentalpublicbank.com/my-account/?mref=504   My gift to you all. Two troy ounces of silver! everyday, as long as you would like.","[('everyday', 'qas')]","['yeah , the taping was pretty half hearted and ineffective .']",racism ,judge orders suspect to have mouth taped during sentencing,9/7/19,5:11:47,0,0,1,0,0
Ugwtll7Pz2cV3VnWT894AaABAg,Why cnn making people famous for,"[('people', 'cds'), ('people', 'cds')]","['andre definitely white', ""Check out Veronica Rodriguez on Xvideos , you 're welcome"", '@ John Cook Poor little boy , still shootin puppy water .', '@ andre oh k thanks', 'lion gaming no the other guy']",racism ,judge flips out after getting flipped off,9/2/19,21:32:49,0,0,1,0,0
Ugyfx5PRG9PlKffbqRx4AaABAg,That's my baby girl ryee theree ♥️♥️♥️,"[('baby', 'asf'), ('baby', 'cds')]",['He ’ s Cuban'],racism ,judge flips out after getting flipped off,10/8/19,3:15:58,0,0,1,0,0
UgyrJJgjTGIpPRI4FU54AaABAg,That's a violation of Hippo laws...lol,"[('violation', 're'), ('violation', 're')]","[""biased against `` certain demographics '' ? You mean , like , nonstop talkers who over a dozen times ignore the directions of a judge in court ? That kind of demographics ?""]",racism ,judge orders suspect to have mouth taped during sentencing,11/4/19,6:58:00,0,0,1,0,0
UgzXcNMrUPJ9mzS9Yqd4AaABAg,ide flip her bird. bet. loool,"[('bird', 'asm'), ('bird', 'asf')]","[""@ sorianomayflor hispanic or not.. he 's been raised in United-states"", 'Sorry for the caps but', 'HE WAS FUCKING HISPANIC DUMBASS']",racism ,judge flips out after getting flipped off,5/16/19,1:10:54,0,0,1,0,0
UgxH_vP-uM_MKo72FV54AaABAg,Her parents must be so proud. Although they're obviously the ones who didn't teach her any respect or manners.,"[('proud', 'svp'), ('proud', 'svp'), ('do', 'asm')]","['@ Kaz YT please explain to me how drinking alcohol only harms yourself while Xanax harms yourself and others . Majority of illegal drugs are actually less harmful than the legal drugs ( marijuana , mushrooms , lsd , dmt , MDMA , ect ) Drugs should be legalized and regulated . Majority of drug problems are due to prohibition', '@ Kaz YT If you are only consuming them you are only harming yourself . The reality is legal drugs are just as harmful and dangerous as street drugs . It costs a lot of money to put drug addicts in the prison system and it just makes them worse', 'Umm yes . Not only are they making a harm to themselves but to other people as well . I Guess you could argue about marijuana and any other legal drugs are fine , But any others such as Xanax should put people in danger']",racism ,judge flips out after getting flipped off,6/23/19,20:33:53,0,0,1,0,0
UgxdslwDihHtXQ5I0k94AaABAg,This judge died in 2017,"[('die', 'cds')]","[""She has a job it 's making dinner , cleaning the kitchen and then getting to the bedroom"", '@ the unlucky minerafter doesnt he sentence you to death ?', '@ Sebastian Deutschl no judges make sentences he made a statement . : )', ""@ Knightmare007 oh look it 's trying to make sentences"", '@ Sebastian Deutschl Snowflake']",racism ,judge flips out after getting flipped off,11/4/19,17:04:29,0,0,1,0,0
UgyMdLrV5ZQRYXZYy8Z4AaABAg,For anyone that says the judge is abusing his power should really think about it. why is this girl taking it as a joke because guess what if he let her just walk off like that all disrespectfully then everyone else thinks they can do it.,"[('abuse', 're'), ('power', 'qas'), ('joke', 'cds'), ('can', 'om'), ('can', 'cds'), ('do', 'asm')]",['that day it did'],racism ,judge flips out after getting flipped off,7/27/19,3:51:44,0,0,1,0,0
Ugx2-dNV4eAskS0fqGh4AaABAg,She`s hot!,"[('hot', 're')]","['tf wrong with you', 'DuramaxRepublic that my job it gon na be so warm']",racism ,judge flips out after getting flipped off,9/27/17,21:46:27,0,0,1,0,0
Ugy4eQ6ODCgyFL0ERRd4AaABAg,200 years from now he will be known for the revolution which is tape rap,"[('know', 'asm')]","['Yeah , completely agree']",racism ,judge orders suspect to have mouth taped during sentencing,7/17/19,15:26:49,0,0,1,0,0
UgxblxThfu7sO3xbROl4AaABAg,That hair color = straight up trash,"[('trash', 'an'), ('trash', 'qas'), ('trash', 'asf'), ('trash', 'qas'), ('trash', 'cds'), ('trash', 'cds'), ('trash', 'ddp')]",['well that and direct criminal contempt of court .'],racism ,judge flips out after getting flipped off,5/22/18,19:08:06,0,0,1,0,0
UgxW_HYye37mfABfPuN4AaABAg,How much did he pay them sheriffs to put the tape on wrong? 😉,"[('do', 'asm'), ('wrong', 'is')]","['true , I just noticed that too .']",racism ,judge orders suspect to have mouth taped during sentencing,11/13/19,11:46:56,0,0,1,0,0
UgyvMgVYgd4IsW7jt6R4AaABAg,Nice. Classy lady.,"[('lady', 'om')]","['Cheefus Smith bruh with her 😂', 'Sadly , he passed away ... and was married .']",racism ,judge flips out after getting flipped off,7/15/18,3:43:10,0,0,1,0,0
Ugxn7SzWt8FcZXF186B4AaABAg,Aw man I just learned the judge passed away already :(,"[('pass', 'cds')]",['Explains why he ’ s so easily offended'],racism ,judge flips out after getting flipped off,3/15/19,2:00:56,0,0,1,0,0
UgwjSrZ84MOoKRmPqyF4AaABAg,When people don’t realize she was mocking his accent.,"[('people', 'cds'), ('people', 'cds'), ('don', 'qas'), ('mock', 'asm')]",['Aaron Pannell *So what ? *'],racism ,judge flips out after getting flipped off,11/11/19,16:27:03,0,0,1,0,0
Ugy6eNgfgRdG6Do8yZx4AaABAg,This man still talking with the tape on his mouth 😂😂😂,"[('mouth', 'cds')]",['You ’ re in the West now . We don ’ t settle our disputes with machetes .'],racism ,judge orders suspect to have mouth taped during sentencing,6/1/19,14:45:01,0,0,1,0,0
UgyfpTf7lt6tVbjxhRJ4AaABAg,This girl is used to her looks getting her whatever she wants.  I love watching that assumption fall apart.,"[('love', 'asm'), ('assumption', 'cds')]",['Next time flip him both fingers and call Me .. ! ! !'],racism ,judge flips out after getting flipped off,10/31/18,23:19:53,0,0,1,0,0
UgygfzjxlKm0WjGibUF4AaABAg,"Funny that she looks shocked when the bail went up from 5000 to 10000, but so calm when she got 30 days in jail.  Girl sure loves her money.  LOL","[('go', 'cds'), ('love', 'asm')]",['He looks like Santa to me .'],racism ,judge flips out after getting flipped off,3/11/19,9:46:04,0,0,1,0,0
Ugy_TNVwB75QYs4X6Ux4AaABAg,"although its a bit unfair to do it because of that, it wasnt because of emotion, it was because of respect and I understand that. She thought it was a game. He showed her it wasnt a game.","[('do', 'asm'), ('game', 'ddf'), ('game', 'ddf')]","[""We 're ?""]",racism ,judge flips out after getting flipped off,4/9/19,5:08:27,0,0,1,0,0
UgytjUnrQDav6CjWCKt4AaABAg,Don't mess with Santa claws,"[('mess', 'cds'), ('mess', 'qas'), ('mess', 'cds')]","['Aaron Delgado , The judge is Latin too .']",racism ,judge flips out after getting flipped off,8/11/19,15:19:38,0,0,1,0,0
Ugz2qEzIvjJG3tx_1o94AaABAg,Black lives matter lol what a joke,"[('joke', 'cds')]",['No'],racism ,judge orders suspect to have mouth taped during sentencing,9/29/19,1:35:57,0,0,1,0,0
Ugyu5F7amdOWuQER9BZ4AaABAg,Yeah maybe don’t do that to your judge,"[('don', 'qas'), ('do', 'asm')]","[""She said `` adios '' , which means `` goodbye '' in Spanish""]",racism ,judge flips out after getting flipped off,4/6/19,4:58:31,0,0,1,0,0
UgzwhAec8t0iWeg-hwh4AaABAg,"that is too much power for a judge, this flipping and name calling is normal thing that even happens around friends and family that doesn't mean you get punished for that .......suppose if you flick one of your family member who loves you so much can they beat you up ..............stupid system 
judges are there to pronounce the verdict based on the crime that is committed , not based on his/her ego ..................if this is not a bias judgement than what is 
those 30 days might have turned her into a real bad person ....
reforms are needed to handle this situation ........","[('power', 'qas'), ('family', 'cds'), ('do', 'asm'), ('mean', 'svp'), ('mean', 'is'), ('mean', 'svp'), ('mean', 'an'), ('family', 'cds'), ('member', 'asm'), ('love', 'asm'), ('can', 'om'), ('can', 'cds'), ('base', 'dmc'), ('crime', 're'), ('crime', 'cds'), ('base', 'dmc'), ('bad', 'dmc'), ('bad', 'ddf')]","[""Jack Jones what is mainly wrong Is her tone and the fact that she is drugged , she is the tipical girl that just because she haves money she tries to be sassy and show off and we 'll the judge was n't taking that"", 'his last name says it all .', 'She was trying to be sassy', 'She was being sassy', 'For everyone here , has nothing to do with race , ethnicity . Has everything to do with respect . The girl , showed 0 respect , her gestures , and showing no care she is in court . The tone of her voice , not the word , is what caused the judges response .']",racism ,judge flips out after getting flipped off,12/31/17,5:24:45,0,0,1,0,0
UgjkucP0ctdk0HgCoAEC,shoot the judge in the head ,"[('head', 'cds')]",['@ ItsCoreyLynxxYall another one'],racism ,judge flips out after getting flipped off,2/15/15,2:05:15,0,0,1,0,0
UgzOLeZ26Ur8XxQMoZZ4AaABAg,4.9K people are mexican bird flippers lol,"[('people', 'cds'), ('people', 'cds'), ('bird', 'asm'), ('bird', 'asf')]","[""Of course not . if you refuse to take your first appearance seriously , the court might set bail higher than it normally would . what 's the issue ?""]",racism ,judge flips out after getting flipped off,12/19/18,0:50:33,0,0,1,0,0
UgxfKyB9Pl1bTzSefix4AaABAg,"I would think it to be a better job by cutting off his head . Much , much better . 🖕🏽","[('head', 'cds')]",['Have to agree with your comment bud . Or if they wanted to gag him they could have done it with a bit more vigour and determination i.e . a lot of more tape applied more effectively than their lacklustre efforts . Or maybe I am just being too harsh ... !'],racism ,judge orders suspect to have mouth taped during sentencing,7/19/19,1:28:53,0,0,1,0,0
Ugz8iO9SuQxPAVSLWyR4AaABAg,What a loser! Lock her up! No respect. Ugly creature. Sleazy.,"[('creature', 'an'), ('creature', 'ddp')]",['👏 thank you for your beautifully intelligent mind 🙏'],racism ,judge flips out after getting flipped off,10/9/19,4:28:58,0,0,1,0,0
Ugw8Mx_RA3kCN1JrdsB4AaABAg,lol she's like one of them rats in new york,"[('rat', 'an'), ('rat', 'dmc'), ('rat', 'cds'), ('rat', 'dmc'), ('rat', 'cds'), ('rat', 'ddp'), ('rat', 'pr')]","['Free food , no rent , its amazing']",racism ,judge flips out after getting flipped off,11/16/19,12:09:44,0,0,1,0,0
UgwUMoc_g_y-tzUM3t14AaABAg,They can tape u,"[('can', 'om'), ('can', 'cds')]",['Lookin like some kind of mullet .'],racism ,judge orders suspect to have mouth taped during sentencing,6/3/19,18:43:45,0,0,1,0,0
Ugw71EJhctaJWr-z4QV4AaABAg,Put a bullet in his head simple,"[('head', 'cds'), ('simple', 'cds'), ('simple', 'cds'), ('simple', 'asm'), ('simple', 'ps'), ('simple', 'or'), ('simple', 'asm'), ('simple', 'an'), ('simple', 'ddp'), ('simple', 'asf'), ('simple', 'ddp')]","['nah ur tripping', 'Get over it ... .']",racism ,judge orders suspect to have mouth taped during sentencing,11/18/19,16:03:45,0,0,1,0,0
